"title","price","discount","developer","publisher","release_date","valoration","reviews","stock","descarga","f2p","initial_price","DLC","genre1","genre2","multiplayer","indie","year","month","day"
"Total Tank Generals",17.49,30,"Noobz from Poland","505 Games","2023-03-30",10,0,1,"Descarga digital",0,24.9857142857143,FALSE,"Simulación","Estrategia",FALSE,TRUE,2023,3,30
"Atomic Heart Atomic Pass",32.22,19,"Mundfish","Focus Entertainment","2023-02-20",10,0,1,"Descarga digital",0,39.7777777777778,FALSE,"Acción","Aventura",TRUE,FALSE,2023,2,20
"Monster Energy Supercross - The Official Videogame 6",35.98,28,"Milestone S.r.l.","Milestone S.r.l.","2023-03-09",5,3,1,"Descarga digital",0,49.9722222222222,FALSE,"Carreras","Deporte",FALSE,FALSE,2023,3,9
"Marvel's Midnight Suns Season Pass",33.14,34,"Firaxis Games","2K","2022-12-02",10,0,0,"No",0,50.2121212121212,TRUE,"RPG","Estrategia",FALSE,FALSE,2022,12,2
"WWE 2K23 Deluxe Edition - Europe",70.49,30,"Visual Concepts","2K","2023-03-16",7,6,1,"Descarga digital",0,100.7,FALSE,"Simulación","Deporte",FALSE,FALSE,2023,3,16
"Sky Haven",11.18,44,"Real Welders","Real Welders","2022-11-20",10,0,1,"Descarga digital",0,19.9642857142857,FALSE,"Simulación","Estrategia",FALSE,FALSE,2022,11,20
"Vernal Edge",9.73,43,"Hello Penguin Team LLC","PID Games","2023-03-14",9,0,1,"Descarga digital",0,17.0701754385965,FALSE,"Acción","Aventura",FALSE,FALSE,2023,3,14
"Spin Rhythm XD",12.5,31,"Super Spin Digital","Super Spin Digital","2023-03-14",10,0,1,"Descarga digital",0,18.1159420289855,FALSE,"Acción","Acción",FALSE,TRUE,2023,3,14
"The Outer Worlds Spacer's Choice Upgrade - Europe",6.25,37,"Virtuos Games","Private Division","2023-03-07",10,0,1,"Descarga digital",0,9.92063492063492,TRUE,"RPG","RPG",FALSE,FALSE,2023,3,7
"Banners of Ruin - Moonstone",2.59,13,"MonteBearo","Goblinz Publishing","2022-12-06",10,0,1,"Descarga digital",0,2.97701149425287,TRUE,"RPG","Estrategia",FALSE,FALSE,2022,12,6
"SpellForce: Conquest of Eo",21.09,30,"Owned by Gravity","THQ Nordic","2023-02-03",10,2,1,"Descarga digital",0,30.1285714285714,FALSE,"RPG","Estrategia",FALSE,FALSE,2023,2,3
"Forspoken Digital Deluxe Edition - Europe",66.89,36,"Luminous Productions","Square Enix","2023-01-24",6,65,1,"Descarga digital",0,104.515625,FALSE,"Acción","Aventura",FALSE,FALSE,2023,1,24
"Like a Dragon : Ishin! - Europe",49.09,18,"Ryu Ga Gotoku Studio","SEGA","2023-02-21",10,2,1,"Descarga digital",0,59.8658536585366,FALSE,"Acción","Aventura",FALSE,FALSE,2023,2,21
"Cities: Skylines - World Tour Bundle 2",18.18,28,"Setonji ""Prince Set"" Hotonu","Paradox Interactive","2023-03-22",10,0,1,"Descarga digital",0,25.25,FALSE,"Simulación","Estrategia",FALSE,FALSE,2023,3,22
"GOAL! The Club Manager",16.87,44,"2tainment","2tainment","2022-11-02",7,0,1,"Descarga digital",0,30.125,FALSE,"Simulación","Deporte",FALSE,FALSE,2022,11,2
"Cities: Skylines - 80's Movies Tunes",3.09,23,"Colossal Order Ltd.","Paradox Interactive","2023-03-22",10,0,1,"Descarga digital",0,4.01298701298701,TRUE,"Simulación","Estrategia",FALSE,FALSE,2023,3,22
"Two Point Campus: School Spirits",5.36,11,"Two Point Studios","SEGA","2023-03-15",10,1,1,"Descarga digital",0,6.02247191011236,TRUE,"Simulación","Simulación",FALSE,TRUE,2023,3,15
"Rhythm Sprout: Sick Beats & Bad Sweets",10.81,27,"SURT","tinyBuild","2023-02-01",2,0,1,"Descarga digital",0,14.8082191780822,FALSE,"Acción","Aventura",FALSE,TRUE,2023,2,1
"Wild West Dynasty",18.23,27,"Moon Punch Studio","Toplitz Productions","2023-02-16",3,27,1,"Descarga digital",0,24.972602739726,FALSE,"Aventura","RPG",FALSE,FALSE,2023,2,16
"One Piece Odyssey",41.27,31,"ILCA, Inc.","BANDAI NAMCO Entertainment","2023-01-12",7,24,1,"Descarga digital",0,59.8115942028985,FALSE,"Acción","Aventura",FALSE,FALSE,2023,1,12
"Neptunia: Sisters VS Sisters",9.73,77,"Compile Heart","Idea Factory International","2023-01-24",9,0,1,"Descarga digital",0,42.304347826087,FALSE,"Acción","RPG",FALSE,FALSE,2023,1,24
"Bravery and Greed",14.58,27,"Rekka Games","Team17","2022-11-15",10,0,1,"Descarga digital",0,19.972602739726,FALSE,"Acción","Aventura",FALSE,TRUE,2022,11,15
"Clive 'N' Wrench",7.98,71,"Dinosaur Bytes Studio","Numskull Games","2023-02-24",10,1,1,"Descarga digital",0,27.5172413793103,FALSE,"Acción","Aventura",FALSE,FALSE,2023,2,24
"Evil West",32.69,35,"Flying Wild Hog","Focus Entertainment","2022-11-22",9,20,1,"Descarga digital",0,50.2923076923077,FALSE,"Acción","Aventura",FALSE,FALSE,2022,11,22
"WWE 2K23 Icon Edition - Europe",81.99,32,"Visual Concepts","2K","2023-03-16",7,6,1,"Descarga digital",0,120.573529411765,FALSE,"Simulación","Deporte",FALSE,FALSE,2023,3,16
"Tropico 6 - New Frontiers",8.86,41,"Realmforge Studios","Kalypso Media","2022-12-01",8,0,0,"No",0,15.0169491525424,TRUE,"Simulación","Estrategia",FALSE,FALSE,2022,12,1
"Prison Architect - Jungle Pack",2.49,17,"Introversion Software","Paradox Interactive","2023-02-07",10,0,1,"Descarga digital",0,3,TRUE,"Simulación","Estrategia",FALSE,TRUE,2023,2,7
"El Señor de los Anillos: Gollum - Europe",28.89,42,"Daedalic Entertainment","Daedalic Entertainment","2023-05-25",6,0,0,"No",0,49.8103448275862,FALSE,"Acción","Aventura",FALSE,FALSE,2023,5,25
"Definitely Not Fried Chicken",16.57,21,"Dope Games","Merge Games","2023-01-18",9,0,1,"Descarga digital",0,20.9746835443038,FALSE,"Simulación","Estrategia",FALSE,FALSE,2023,1,18
"Dread Templar",5.23,74,"T19 Games","Fulqrum Publishing","2023-01-26",10,2,1,"Descarga digital",0,20.1153846153846,FALSE,"Acción","Acción",FALSE,TRUE,2023,1,26
"SnowRunner - 3-Year Anniversary Edition",48.9,53,"Saber Interactive","Focus Entertainment","2022-12-08",8,79,1,"Descarga digital",0,104.042553191489,FALSE,"Aventura","Simulación",FALSE,FALSE,2022,12,8
"Blanc",12.29,18,"Casus Ludi","Gearbox Publishing","2023-02-14",8,3,1,"Descarga digital",0,14.9878048780488,FALSE,"Aventura","Aventura",TRUE,TRUE,2023,2,14
"FATAL FRAME / PROJECT ZERO: Mask of the Lunar Eclipse",36.16,28,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","2023-03-09",10,1,1,"Descarga digital",0,50.2222222222222,FALSE,"Aventura","Aventura",FALSE,FALSE,2023,3,9
"From Space - Europe",6.66,56,"Triangle Studios","Curve Games","2022-11-03",7,0,1,"Descarga digital",0,15.1363636363636,FALSE,"Acción","Acción",FALSE,TRUE,2022,11,3
"Marvel's Midnight Suns Legendary Edition - Europe",72.32,28,"Firaxis Games","2K","2022-12-02",10,12,1,"Descarga digital",0,100.444444444444,FALSE,"RPG","Estrategia",FALSE,FALSE,2022,12,2
"Fishing: North Atlantic - A.F. Theriault",5.63,19,"Misc Games","Misc Games","2023-03-17",9,0,1,"Descarga digital",0,6.95061728395062,TRUE,"Simulación","Simulación",FALSE,FALSE,2023,3,17
"Voltaire: The Vegan Vampire",7.87,47,"Digitality Games","Freedom Games","2023-02-27",9,0,1,"Descarga digital",0,14.8490566037736,FALSE,"Acción","RPG",FALSE,TRUE,2023,2,27
"Paranormasight: The Seven Mysteries of Honjo",14.64,27,"Square Enix","Square Enix","2023-03-08",10,1,1,"Descarga digital",0,20.0547945205479,FALSE,"Aventura","RPG",FALSE,FALSE,2023,3,8
"The Outer Worlds Spacer's Choice Edition - Europe",41.23,31,"Virtuos Games","Private Division","2023-03-07",9,57,0,"No",0,59.7536231884058,FALSE,"Acción","Aventura",FALSE,FALSE,2023,3,7
"Cobra Kai 2: Dojos Rising",12.47,75,"Flux Games","GameMill Entertainment","2022-11-08",2,0,1,"Descarga digital",0,49.88,FALSE,"Acción","Acción",FALSE,FALSE,2022,11,8
"The Walking Dead: Saints & Sinners - Chapter 2: Retribution - Payback Edition",38.97,20,"Skydance Interactive","Skydance Interactive","2023-03-21",2,1,1,"Descarga digital",0,48.7125,FALSE,"Acción","Aventura",FALSE,FALSE,2023,3,21
"Lunark",12.3,37,"Canari Games","WayForward","2023-03-30",10,0,1,"Descarga digital",0,19.5238095238095,FALSE,"Acción","Aventura",FALSE,TRUE,2023,3,30
"Horse Tales: Emerald Valley Ranch",17,43,"Aesir Interactive","Microids","2022-11-03",10,0,1,"Descarga digital",0,29.8245614035088,FALSE,"Acción","Aventura",FALSE,FALSE,2022,11,3
"Blacktail",18.89,37,"THE PARASIGHT","Focus Entertainment","2022-12-15",10,3,1,"Descarga digital",0,29.984126984127,FALSE,"Acción","Aventura",FALSE,FALSE,2022,12,15
"Lego 2K Drive Awesome Rivals Edition - Europe",89.99,25,"Visual Concepts Entertainment","2K","2023-05-19",8,0,0,"No",0,119.986666666667,FALSE,"Carreras","Carreras",FALSE,FALSE,2023,5,19
"Larcin Lazer",6.4,36,"Géraud Zucchini","Tambouille","2023-01-25",10,0,1,"Descarga digital",0,10,FALSE,"Acción","Acción",FALSE,TRUE,2023,1,25
"Children of Silentown",12.11,39,"Luna2 Studio","Daedalic Entertainment","2023-01-11",10,1,1,"Descarga digital",0,19.8524590163934,FALSE,"Aventura","Aventura",FALSE,TRUE,2023,1,11
"Cities: Skylines - African Vibes",2.91,27,"Colossal Order Ltd.","Paradox Interactive","2022-12-13",2,0,1,"Descarga digital",0,3.98630136986301,TRUE,"Simulación","Estrategia",FALSE,FALSE,2022,12,13
"Two Point Campus: Space Academy",8.16,18,"Two Point Studios","SEGA","2022-12-06",10,1,1,"Descarga digital",0,9.95121951219512,TRUE,"Simulación","Simulación",FALSE,TRUE,2022,12,6
"Train Valley 2: Workshop Gems - Emerald",3.59,28,"Timofey Shargorodskiy","META Publishing","2022-11-16",8,0,1,"Descarga digital",0,4.98611111111111,TRUE,"Aventura","Simulación",FALSE,TRUE,2022,11,16
"Marvel's Midnight Suns Digital+ Edition - Europe",58.5,27,"Firaxis Games","2K","2022-12-02",10,12,1,"Descarga digital",0,80.1369863013699,FALSE,"RPG","Estrategia",FALSE,FALSE,2022,12,2
"Perish",10.96,45,"ITEM42","HandyGames","2023-02-02",2,1,1,"Descarga digital",0,19.9272727272727,FALSE,"Acción","Acción",FALSE,TRUE,2023,2,2
"Train Valley 2: Workshop Gems - Sapphire",3.33,33,"Timofey Shargorodskiy","META Publishing","2022-12-07",6,0,1,"Descarga digital",0,4.97014925373134,TRUE,"Aventura","Simulación",FALSE,TRUE,2022,12,7
"Atelier Ryza 3: Alchemist of the End & the Secret Key",44.46,26,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","2023-03-24",10,2,1,"Descarga digital",0,60.0810810810811,FALSE,"Aventura","RPG",FALSE,FALSE,2023,3,24
"Superfuse",20.43,18,"Stitch Heads Entertainment","Raw Fury","2023-01-31",10,0,1,"Descarga digital",0,24.9146341463415,FALSE,"Acción","Acción",FALSE,FALSE,2023,1,31
"Valkyrie Elysium Digital Deluxe Edition - Europe",43.18,34,"Soleil Ltd.","Square Enix","2022-11-11",10,0,1,"Descarga digital",0,65.4242424242424,FALSE,"Acción","RPG",FALSE,FALSE,2022,11,11
"Rogue Spirit",6.77,66,"Kids With Sticks","505 Games","2023-03-07",7,0,1,"Descarga digital",0,19.9117647058824,FALSE,"Acción","Aventura",FALSE,TRUE,2023,3,7
"Wavetale",23.45,22,"Thunderful Development","Thunderful Publishing","2022-12-12",10,0,1,"Descarga digital",0,30.0641025641026,FALSE,"Aventura","Aventura",FALSE,FALSE,2022,12,12
"Inkulinati",14.6,42,"Yaza Games","Daedalic Entertainment","2023-01-31",10,1,1,"Descarga digital",0,25.1724137931034,FALSE,"Estrategia","Estrategia",FALSE,TRUE,2023,1,31
"Doomed Lands",9.1,24,"Nibb Games","Freedom Games","2023-04-17",10,0,1,"Descarga digital",0,11.9736842105263,FALSE,"Aventura","RPG",FALSE,TRUE,2023,4,17
"Destructure: Among Debris",6.56,33,"Team Instant Defeat","RockGame S.A.","2023-02-27",10,0,1,"Descarga digital",0,9.7910447761194,FALSE,"Acción","Acción",FALSE,TRUE,2023,2,27
"The Knight Witch",15.64,22,"Super Mega Team","Team17","2022-11-29",2,0,1,"Descarga digital",0,20.0512820512821,FALSE,"Acción","Aventura",FALSE,TRUE,2022,11,29
"Ready or Not",24.28,33,"VOID Interactive","VOID Interactive","2021-12-18",10,137,1,"Descarga digital",0,36.2388059701493,FALSE,"Acción","Aventura",FALSE,TRUE,2021,12,18
"Assetto Corsa",3.3,83,"Kunos Simulazioni","Kunos Simulazioni","2014-12-19",10,302,1,"Descarga digital",0,19.4117647058824,FALSE,"Carreras","Simulación",FALSE,TRUE,2014,12,19
"Dead Island Definitive Collection",5.52,86,"Valve","Valve","2016-05-31",9,80,1,"Descarga digital",0,39.4285714285714,FALSE,"Acción","Acción",FALSE,FALSE,2016,5,31
"Dead Island Definitive Edition",3.06,85,"Techland","Deep Silver","2016-05-31",9,80,1,"Descarga digital",0,20.4,FALSE,"Acción","Acción",FALSE,FALSE,2016,5,31
"NBA 2K23 - Europe",10.43,83,"Visual Concepts","2K","2022-09-08",7,35,1,"Descarga digital",0,61.3529411764706,FALSE,"Simulación","Deporte",FALSE,FALSE,2022,9,8
"Terraria",5.68,43,"Re-Logic","Re-Logic","2011-05-16",10,141,1,"Descarga digital",0,9.96491228070176,FALSE,"Acción","Aventura",FALSE,TRUE,2011,5,16
"7 Days to Die",3.65,84,"The Fun Pimps","The Fun Pimps Entertainment LLC","2013-12-13",9,258,1,"Descarga digital",0,22.8125,FALSE,"Acción","Aventura",FALSE,TRUE,2013,12,13
"Age of Empires II: Definitive Edition",8.07,60,"Wicked Witch","Xbox Game Studios","2019-11-14",10,94,1,"Descarga digital",0,20.175,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2019,11,14
"Propnight",2.51,74,"FNTASTIC","Mytona Fntastic","2021-12-01",9,19,1,"Descarga digital",0,9.65384615384615,FALSE,"Acción","Aventura",TRUE,FALSE,2021,12,1
"Hell Let Loose",18.19,55,"Black Matter Pty Ltd","Team17","2021-07-27",9,158,1,"Descarga digital",0,40.4222222222222,FALSE,"Acción","Simulación",TRUE,TRUE,2021,7,27
"Euro Truck Simulator 2",5.05,75,"SCS Software","SCS Software","2012-10-18",10,681,1,"Descarga digital",0,20.2,FALSE,"Simulación","Simulación",FALSE,TRUE,2012,10,18
"Payday 2",1.93,81,"OVERKILL - a Starbreeze Studio.","Starbreeze Publishing AB","2013-08-13",10,205,1,"Descarga digital",0,10.1578947368421,FALSE,"Acción","RPG",FALSE,FALSE,2013,8,13
"Elden Ring - Europe",44.16,26,"FromSoftware, Inc","FromSoftware, Inc","2022-02-25",10,582,1,"Descarga digital",0,59.6756756756757,FALSE,"Acción","RPG",FALSE,FALSE,2022,2,25
"DayZ - Europe",20.15,50,"Bohemia Interactive","Bohemia Interactive","2018-12-13",8,53,1,"Descarga digital",0,40.3,FALSE,"Acción","Aventura",TRUE,FALSE,2018,12,13
"Assetto Corsa Competizione",9.97,75,"Kunos Simulazioni","505 Games","2019-05-29",9,88,1,"Descarga digital",0,39.88,FALSE,"Carreras","Simulación",FALSE,FALSE,2019,5,29
"Farming Simulator 22",17.96,40,"Giants Software","Giants Software","2021-11-22",10,163,1,"Descarga digital",0,29.9333333333333,FALSE,"Simulación","Simulación",FALSE,FALSE,2021,11,22
"Horizon Zero Dawn Complete Edition",12.2,76,"Guerrilla","PlayStation PC LLC","2020-08-07",10,258,1,"Descarga digital",0,50.8333333333333,FALSE,"Acción","Aventura",FALSE,FALSE,2020,8,7
"No Man's Sky",20.14,66,"Hello Games","Hello Games","2016-08-12",9,436,1,"Descarga digital",0,59.2352941176471,FALSE,"Acción","Aventura",FALSE,FALSE,2016,8,12
"Total War: Warhammer III - Europe",29.92,50,"Feral Interactive","Feral Interactive","2022-02-17",9,59,1,"Descarga digital",0,59.84,FALSE,"Acción","Estrategia",FALSE,FALSE,2022,2,17
"God of War",19.71,61,"Santa Monica Studio","PlayStation PC LLC","2022-01-14",10,197,1,"Descarga digital",0,50.5384615384615,FALSE,"Acción","Aventura",FALSE,FALSE,2022,1,14
"Valheim",16.49,18,"Iron Gate AB","Coffee Stain Publishing","2021-02-02",10,25,1,"Descarga digital",0,20.109756097561,FALSE,"Acción","Aventura",FALSE,TRUE,2021,2,2
"Days Gone",10.22,80,"Bend Studio","PlayStation PC LLC","2021-05-18",10,227,1,"Descarga digital",0,51.1,FALSE,"Acción","Aventura",FALSE,FALSE,2021,5,18
"Satisfactory",21.8,27,"Coffee Stain Studios","Coffee Stain Publishing","2020-06-08",10,60,1,"Descarga digital",0,29.8630136986301,FALSE,"Aventura","Simulación",FALSE,TRUE,2020,6,8
"Dying Light 2 Stay Human",22.54,62,"Techland","Techland","2022-02-04",8,106,0,"No",0,59.3157894736842,FALSE,"Acción","Aventura",FALSE,FALSE,2022,2,4
"Resident Evil 2 Biohazard RE:2 Deluxe Edition",9.57,81,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2019-01-25",10,250,1,"Descarga digital",0,50.3684210526316,FALSE,"Acción","Acción",FALSE,FALSE,2019,1,25
"Euro Truck Simulator 2: Vive la France",5.22,71,"SCS Software","SCS Software","2016-12-05",10,151,1,"Descarga digital",0,18,TRUE,"Simulación","Simulación",FALSE,TRUE,2016,12,5
"MORDHAU",5.42,81,"Triternion","Triternion","2019-04-29",9,61,1,"Descarga digital",0,28.5263157894737,FALSE,"Acción","Acción",TRUE,TRUE,2019,4,29
"Human: Fall Flat",2.31,88,"No Brakes Games","Curve Games","2016-07-22",9,261,1,"Descarga digital",0,19.25,FALSE,"Aventura","Simulación",FALSE,TRUE,2016,7,22
"Euro Truck Simulator 2 Gold Edition",5.6,72,"SCS Software","SCS Software","2012-10-18",10,681,1,"Descarga digital",0,20,FALSE,"Simulación","Simulación",FALSE,TRUE,2012,10,18
"The Elder Scrolls V: Skyrim Special Edition",8.97,78,"Bethesda Game Studios","Bethesda Softworks","2016-10-28",10,845,1,"Descarga digital",0,40.7727272727273,FALSE,"RPG","RPG",FALSE,FALSE,2016,10,28
"Subnautica",11.76,61,"Unknown Worlds Entertainment","Unknown Worlds Entertainment","2018-01-23",10,81,1,"Descarga digital",0,30.1538461538462,FALSE,"Aventura","Aventura",FALSE,TRUE,2018,1,23
"Dead by Daylight",11.86,41,"Behaviour Interactive Inc.","Behaviour Interactive Inc.","2016-06-14",9,548,1,"Descarga digital",0,20.1016949152542,FALSE,"Acción","Acción",TRUE,FALSE,2016,6,14
"Resident Evil 3",8.34,79,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2020-04-03",8,126,1,"Descarga digital",0,39.7142857142857,FALSE,"Acción","Acción",FALSE,FALSE,2020,4,3
"Outer Wilds",9.11,60,"Mobius Digital","Annapurna Interactive","2020-06-18",10,20,0,"No",0,22.775,FALSE,"Acción","Aventura",FALSE,FALSE,2020,6,18
"Detroit: Become Human",10.62,73,"Quantic Dream","Quantic Dream","2020-06-18",10,190,1,"Descarga digital",0,39.3333333333333,FALSE,"Acción","Aventura",FALSE,FALSE,2020,6,18
"Euro Truck Simulator 2: Italia",5.91,67,"SCS Software","SCS Software","2017-12-05",10,101,1,"Descarga digital",0,17.9090909090909,TRUE,"Simulación","Simulación",FALSE,TRUE,2017,12,5
"Assetto Corsa Competizione - Intercontinental GT Pack",3.91,74,"Kunos Simulazioni","Kunos Simulazioni","2020-02-04",9,0,1,"Descarga digital",0,15.0384615384615,TRUE,"Carreras","Simulación",FALSE,FALSE,2020,2,4
"Marvel's Spider-Man Remastered",26.95,55,"Nixxes Software","PlayStation PC LLC","2022-08-12",10,150,1,"Descarga digital",0,59.8888888888889,FALSE,"Acción","Aventura",FALSE,FALSE,2022,8,12
"House Flipper",8.74,64,"Empyrean","Frozen District","2018-05-17",10,59,1,"Descarga digital",0,24.2777777777778,FALSE,"Simulación","Simulación",FALSE,TRUE,2018,5,17
"Dragon Ball Xenoverse 2",5.96,88,"QLOC","BANDAI NAMCO Entertainment","2016-10-28",9,232,1,"Descarga digital",0,49.6666666666667,FALSE,"Acción","Aventura",FALSE,FALSE,2016,10,28
"TheHunter: Call of the Wild - Europe",3.77,81,"Expansive Worlds","Expansive Worlds","2017-02-16",10,137,1,"Descarga digital",0,19.8421052631579,FALSE,"Aventura","Simulación",FALSE,FALSE,2017,2,16
"FIFA 23",36.99,47,"EA Canada & EA Romania","Electronic Arts","2022-09-29",5,369,1,"Descarga digital",0,69.7924528301887,FALSE,"Simulación","Deporte",FALSE,FALSE,2022,9,29
"Worms: W.M.D",3.48,88,"Team17","Team17","2016-08-23",10,40,1,"Descarga digital",0,29,FALSE,"Acción","Estrategia",FALSE,FALSE,2016,8,23
"Squad",21.89,51,"Offworld Industries","Offworld Industries","2020-09-23",10,81,1,"Descarga digital",0,44.6734693877551,FALSE,"Acción","Estrategia",TRUE,TRUE,2020,9,23
"Destiny 2: Bungie 30th Anniversary Pack",7.81,69,"Bungie","Bungie","2021-12-07",9,10,1,"Descarga digital",0,25.1935483870968,TRUE,"Acción","Aventura",FALSE,FALSE,2021,12,7
"Assetto Corsa Competizione - The American Track Pack",10.31,43,"Kunos Simulazioni","505 Games","2022-06-30",10,1,1,"Descarga digital",0,18.0877192982456,TRUE,"Carreras","Simulación",FALSE,FALSE,2022,6,30
"Planet Zoo: Deluxe Edition",8.72,84,"Frontier Developments","Frontier Developments","2019-11-05",10,130,1,"Descarga digital",0,54.5,FALSE,"Simulación","Estrategia",FALSE,FALSE,2019,11,5
"Conan Exiles",5.52,86,"Funcom","Funcom","2018-05-08",9,217,1,"Descarga digital",0,39.4285714285714,FALSE,"Acción","Aventura",FALSE,FALSE,2018,5,8
"Metro Exodus Gold Edition",7.24,82,"4A Games","Deep Silver","2019-02-14",9,161,1,"Descarga digital",0,40.2222222222222,FALSE,"Acción","Acción",FALSE,FALSE,2019,2,14
"Assetto Corsa Competizione - Challengers Pack",5.22,53,"Kunos Simulazioni","505 Games","2022-03-23",9,5,1,"Descarga digital",0,11.1063829787234,TRUE,"Carreras","Simulación",FALSE,TRUE,2022,3,23
"Assetto Corsa Competizione - 2020 GT World Challenge Pack",2.45,73,"Kunos Simulazioni","Kunos Simulazioni","2020-11-18",10,2,1,"Descarga digital",0,9.07407407407407,TRUE,"Carreras","Simulación",FALSE,FALSE,2020,11,18
"Resident Evil 5 Gold Edition",5.27,81,"Capcom","Capcom","2009-09-15",8,72,1,"Descarga digital",0,27.7368421052632,FALSE,"Acción","Aventura",FALSE,FALSE,2009,9,15
"Arma 3 - Europe",7.15,74,"Bohemia Interactive","Bohemia Interactive","2013-09-12",10,370,1,"Descarga digital",0,27.5,FALSE,"Acción","Simulación",FALSE,FALSE,2013,9,12
"Don't Starve Together",5.54,63,"Klei Entertainment","Klei Entertainment","2016-04-21",9,9,0,"No",0,14.972972972973,FALSE,"Acción","Aventura",FALSE,TRUE,2016,4,21
"Risk of Rain 2",8.04,68,"Hopoo Games","Gearbox Publishing","2020-08-11",10,72,1,"Descarga digital",0,25.125,FALSE,"Acción","Acción",FALSE,TRUE,2020,8,11
